row_id,itemid,sid_0,sid_1,sid_2,sid_3,sid_4,sid_offset_0,sid_offset_1,sid_offset_2,sid_offset_3,sid_offset_4,sid,sid_offset
5053,47469752,443,105,456,247,250,443,617,1480,1783,2042,443-105-456-247-250,443-617-1480-1783-2042
5054,47479388,203,48,209,124,65,203,560,1233,1660,1857,203-48-209-124-65,203-560-1233-1660-1857
5055,47480317,306,276,25,189,168,306,788,1049,1725,1960,306-276-25-189-168,306-788-1049-1725-1960
5056,47482926,137,223,511,230,176,137,735,1535,1766,1968,137-223-511-230-176,137-735-1535-1766-1968
5057,47485463,303,226,206,210,94,303,738,1230,1746,1886,303-226-206-210-94,303-738-1230-1746-1886
5058,47486130,252,213,175,12,39,252,725,1199,1548,1831,252-213-175-12-39,252-725-1199-1548-1831
5059,47489149,204,101,91,220,118,204,613,1115,1756,1910,204-101-91-220-118,204-613-1115-1756-1910
5060,47490030,352,84,455,17,172,352,596,1479,1553,1964,352-84-455-17-172,352-596-1479-1553-1964
5061,47499293,341,398,10,134,145,341,910,1034,1670,1937,341-398-10-134-145,341-910-1034-1670-1937
5062,47502258,257,136,425,80,76,257,648,1449,1616,1868,257-136-425-80-76,257-648-1449-1616-1868
5063,47502816,197,121,349,206,35,197,633,1373,1742,1827,197-121-349-206-35,197-633-1373-1742-1827
5064,47506879,316,344,291,186,19,316,856,1315,1722,1811,316-344-291-186-19,316-856-1315-1722-1811
5065,47524039,507,461,342,93,59,507,973,1366,1629,1851,507-461-342-93-59,507-973-1366-1629-1851
5066,47535245,418,171,482,49,135,418,683,1506,1585,1927,418-171-482-49-135,418-683-1506-1585-1927
5067,47536291,300,143,342,223,49,300,655,1366,1759,1841,300-143-342-223-49,300-655-1366-1759-1841
5068,47549160,64,202,137,84,68,64,714,1161,1620,1860,64-202-137-84-68,64-714-1161-1620-1860
5069,47568360,480,40,328,18,9,480,552,1352,1554,1801,480-40-328-18-9,480-552-1352-1554-1801
5070,47571342,341,190,187,158,95,341,702,1211,1694,1887,341-190-187-158-95,341-702-1211-1694-1887
5071,47573386,498,197,67,58,5,498,709,1091,1594,1797,498-197-67-58-5,498-709-1091-1594-1797
5072,47573620,176,86,58,215,62,176,598,1082,1751,1854,176-86-58-215-62,176-598-1082-1751-1854
5073,47576876,299,418,230,68,53,299,930,1254,1604,1845,299-418-230-68-53,299-930-1254-1604-1845
5074,47578693,428,504,89,2,129,428,1016,1113,1538,1921,428-504-89-2-129,428-1016-1113-1538-1921
5075,47584692,10,42,117,10,212,10,554,1141,1546,2004,10-42-117-10-212,10-554-1141-1546-2004
5076,47584867,419,412,463,133,140,419,924,1487,1669,1932,419-412-463-133-140,419-924-1487-1669-1932
5077,47588152,299,141,322,195,131,299,653,1346,1731,1923,299-141-322-195-131,299-653-1346-1731-1923
5078,47591991,287,108,73,201,152,287,620,1097,1737,1944,287-108-73-201-152,287-620-1097-1737-1944
5079,47597004,34,293,255,196,153,34,805,1279,1732,1945,34-293-255-196-153,34-805-1279-1732-1945
5080,47604585,341,434,437,188,242,341,946,1461,1724,2034,341-434-437-188-242,341-946-1461-1724-2034
5081,47614757,355,73,29,69,247,355,585,1053,1605,2039,355-73-29-69-247,355-585-1053-1605-2039
5082,47620102,15,286,158,190,151,15,798,1182,1726,1943,15-286-158-190-151,15-798-1182-1726-1943
5083,47628593,437,482,404,123,188,437,994,1428,1659,1980,437-482-404-123-188,437-994-1428-1659-1980
5084,47631970,334,504,377,211,57,334,1016,1401,1747,1849,334-504-377-211-57,334-1016-1401-1747-1849
5085,47635806,276,299,155,19,69,276,811,1179,1555,1861,276-299-155-19-69,276-811-1179-1555-1861
5086,47642619,241,505,502,227,5,241,1017,1526,1763,1797,241-505-502-227-5,241-1017-1526-1763-1797
5087,47647749,276,353,66,234,215,276,865,1090,1770,2007,276-353-66-234-215,276-865-1090-1770-2007
5088,47675476,439,454,75,47,24,439,966,1099,1583,1816,439-454-75-47-24,439-966-1099-1583-1816
5089,47700516,425,26,348,197,190,425,538,1372,1733,1982,425-26-348-197-190,425-538-1372-1733-1982
5090,47725277,222,234,101,33,67,222,746,1125,1569,1859,222-234-101-33-67,222-746-1125-1569-1859
5091,47781348,450,347,466,56,122,450,859,1490,1592,1914,450-347-466-56-122,450-859-1490-1592-1914
5092,47786183,458,116,265,255,12,458,628,1289,1791,1804,458-116-265-255-12,458-628-1289-1791-1804
5093,47790061,25,268,362,240,71,25,780,1386,1776,1863,25-268-362-240-71,25-780-1386-1776-1863
5094,47796573,166,415,329,86,197,166,927,1353,1622,1989,166-415-329-86-197,166-927-1353-1622-1989
5095,47805506,276,339,397,47,184,276,851,1421,1583,1976,276-339-397-47-184,276-851-1421-1583-1976
5096,47808375,496,114,27,223,12,496,626,1051,1759,1804,496-114-27-223-12,496-626-1051-1759-1804
5097,47813540,226,301,258,166,179,226,813,1282,1702,1971,226-301-258-166-179,226-813-1282-1702-1971
5098,47844948,470,156,304,66,172,470,668,1328,1602,1964,470-156-304-66-172,470-668-1328-1602-1964
5099,47847496,14,138,56,102,44,14,650,1080,1638,1836,14-138-56-102-44,14-650-1080-1638-1836
5100,47849127,25,492,328,18,65,25,1004,1352,1554,1857,25-492-328-18-65,25-1004-1352-1554-1857
5101,47853939,25,492,328,26,65,25,1004,1352,1562,1857,25-492-328-26-65,25-1004-1352-1562-1857
5102,47869732,460,288,421,238,217,460,800,1445,1774,2009,460-288-421-238-217,460-800-1445-1774-2009
5103,47922717,138,334,131,86,201,138,846,1155,1622,1993,138-334-131-86-201,138-846-1155-1622-1993
5104,47925725,331,208,487,230,155,331,720,1511,1766,1947,331-208-487-230-155,331-720-1511-1766-1947
5105,47978805,36,288,130,114,151,36,800,1154,1650,1943,36-288-130-114-151,36-800-1154-1650-1943
5106,47980858,389,314,13,106,37,389,826,1037,1642,1829,389-314-13-106-37,389-826-1037-1642-1829
5107,47984176,470,364,381,159,53,470,876,1405,1695,1845,470-364-381-159-53,470-876-1405-1695-1845
5108,47998452,232,235,136,49,46,232,747,1160,1585,1838,232-235-136-49-46,232-747-1160-1585-1838
5109,48017890,491,351,314,57,86,491,863,1338,1593,1878,491-351-314-57-86,491-863-1338-1593-1878
5110,48027624,252,112,104,34,121,252,624,1128,1570,1913,252-112-104-34-121,252-624-1128-1570-1913
5111,48030457,190,278,235,135,215,190,790,1259,1671,2007,190-278-235-135-215,190-790-1259-1671-2007
5112,48033136,481,119,82,171,26,481,631,1106,1707,1818,481-119-82-171-26,481-631-1106-1707-1818
5113,48044317,18,266,133,182,135,18,778,1157,1718,1927,18-266-133-182-135,18-778-1157-1718-1927
5114,48045881,11,470,146,227,119,11,982,1170,1763,1911,11-470-146-227-119,11-982-1170-1763-1911
5115,48059404,317,280,29,48,209,317,792,1053,1584,2001,317-280-29-48-209,317-792-1053-1584-2001
5116,48069509,198,372,302,238,45,198,884,1326,1774,1837,198-372-302-238-45,198-884-1326-1774-1837
5117,48070025,4,149,244,240,251,4,661,1268,1776,2043,4-149-244-240-251,4-661-1268-1776-2043
5118,48103675,94,130,200,198,254,94,642,1224,1734,2046,94-130-200-198-254,94-642-1224-1734-2046
5119,48120024,355,332,489,61,19,355,844,1513,1597,1811,355-332-489-61-19,355-844-1513-1597-1811
5120,48122570,27,58,211,121,178,27,570,1235,1657,1970,27-58-211-121-178,27-570-1235-1657-1970
5121,48128616,480,57,0,144,1,480,569,1024,1680,1793,480-57-0-144-1,480-569-1024-1680-1793
5122,48133273,484,299,185,133,140,484,811,1209,1669,1932,484-299-185-133-140,484-811-1209-1669-1932
5123,48134993,445,322,16,77,76,445,834,1040,1613,1868,445-322-16-77-76,445-834-1040-1613-1868
5124,48135019,331,489,510,161,43,331,1001,1534,1697,1835,331-489-510-161-43,331-1001-1534-1697-1835
5125,48163133,433,41,478,245,125,433,553,1502,1781,1917,433-41-478-245-125,433-553-1502-1781-1917
5126,48163812,301,150,239,88,128,301,662,1263,1624,1920,301-150-239-88-128,301-662-1263-1624-1920
5127,48168857,195,32,479,120,179,195,544,1503,1656,1971,195-32-479-120-179,195-544-1503-1656-1971
5128,48169069,470,379,321,157,254,470,891,1345,1693,2046,470-379-321-157-254,470-891-1345-1693-2046
5129,48174377,288,465,175,89,96,288,977,1199,1625,1888,288-465-175-89-96,288-977-1199-1625-1888
5130,48178370,227,388,96,157,21,227,900,1120,1693,1813,227-388-96-157-21,227-900-1120-1693-1813
5131,48199076,185,33,384,13,151,185,545,1408,1549,1943,185-33-384-13-151,185-545-1408-1549-1943
5132,48204196,405,187,193,43,177,405,699,1217,1579,1969,405-187-193-43-177,405-699-1217-1579-1969
5133,48210353,320,249,197,55,213,320,761,1221,1591,2005,320-249-197-55-213,320-761-1221-1591-2005
5134,48214306,120,310,408,64,65,120,822,1432,1600,1857,120-310-408-64-65,120-822-1432-1600-1857
5135,48227110,14,4,305,242,233,14,516,1329,1778,2025,14-4-305-242-233,14-516-1329-1778-2025
5136,48229138,141,506,385,222,135,141,1018,1409,1758,1927,141-506-385-222-135,141-1018-1409-1758-1927
5137,48236047,301,88,86,53,47,301,600,1110,1589,1839,301-88-86-53-47,301-600-1110-1589-1839
5138,48245799,250,374,409,134,186,250,886,1433,1670,1978,250-374-409-134-186,250-886-1433-1670-1978
5139,48254898,57,141,362,130,176,57,653,1386,1666,1968,57-141-362-130-176,57-653-1386-1666-1968
5140,48266936,282,82,72,187,221,282,594,1096,1723,2013,282-82-72-187-221,282-594-1096-1723-2013
5141,48306150,324,237,372,166,194,324,749,1396,1702,1986,324-237-372-166-194,324-749-1396-1702-1986
5142,48311920,189,1,72,170,227,189,513,1096,1706,2019,189-1-72-170-227,189-513-1096-1706-2019
5143,48334300,16,1,66,247,59,16,513,1090,1783,1851,16-1-66-247-59,16-513-1090-1783-1851
5144,48341699,16,304,163,161,217,16,816,1187,1697,2009,16-304-163-161-217,16-816-1187-1697-2009
5145,48363886,223,142,33,58,74,223,654,1057,1594,1866,223-142-33-58-74,223-654-1057-1594-1866
5146,48401976,362,352,223,242,74,362,864,1247,1778,1866,362-352-223-242-74,362-864-1247-1778-1866
5147,48402724,223,263,428,123,172,223,775,1452,1659,1964,223-263-428-123-172,223-775-1452-1659-1964
5148,48407750,362,353,245,125,143,362,865,1269,1661,1935,362-353-245-125-143,362-865-1269-1661-1935
5149,48408348,362,162,425,227,74,362,674,1449,1763,1866,362-162-425-227-74,362-674-1449-1763-1866
5150,48409129,51,304,144,205,18,51,816,1168,1741,1810,51-304-144-205-18,51-816-1168-1741-1810
5151,48409949,51,304,144,12,104,51,816,1168,1548,1896,51-304-144-12-104,51-816-1168-1548-1896
5152,48411879,362,498,281,6,153,362,1010,1305,1542,1945,362-498-281-6-153,362-1010-1305-1542-1945
5153,48412427,395,239,13,146,131,395,751,1037,1682,1923,395-239-13-146-131,395-751-1037-1682-1923
5154,48426549,331,179,134,93,247,331,691,1158,1629,2039,331-179-134-93-247,331-691-1158-1629-2039
5155,48428464,381,67,193,188,58,381,579,1217,1724,1850,381-67-193-188-58,381-579-1217-1724-1850
5156,48436928,170,25,311,204,247,170,537,1335,1740,2039,170-25-311-204-247,170-537-1335-1740-2039
5157,48437765,139,313,184,182,132,139,825,1208,1718,1924,139-313-184-182-132,139-825-1208-1718-1924
5158,48457203,471,313,189,199,111,471,825,1213,1735,1903,471-313-189-199-111,471-825-1213-1735-1903
5159,48469331,506,481,147,68,67,506,993,1171,1604,1859,506-481-147-68-67,506-993-1171-1604-1859
5160,48470118,381,67,193,138,58,381,579,1217,1674,1850,381-67-193-138-58,381-579-1217-1674-1850
5161,48475076,278,352,414,115,27,278,864,1438,1651,1819,278-352-414-115-27,278-864-1438-1651-1819
5162,48475238,39,228,184,90,56,39,740,1208,1626,1848,39-228-184-90-56,39-740-1208-1626-1848
5163,48482786,130,106,409,188,202,130,618,1433,1724,1994,130-106-409-188-202,130-618-1433-1724-1994
5164,48514721,65,40,430,12,170,65,552,1454,1548,1962,65-40-430-12-170,65-552-1454-1548-1962
5165,48519015,370,213,194,51,211,370,725,1218,1587,2003,370-213-194-51-211,370-725-1218-1587-2003
5166,48521419,284,165,227,189,58,284,677,1251,1725,1850,284-165-227-189-58,284-677-1251-1725-1850
5167,48540549,92,156,429,68,47,92,668,1453,1604,1839,92-156-429-68-47,92-668-1453-1604-1839
5168,48549945,487,414,156,7,188,487,926,1180,1543,1980,487-414-156-7-188,487-926-1180-1543-1980
5169,48564244,396,297,31,155,100,396,809,1055,1691,1892,396-297-31-155-100,396-809-1055-1691-1892
5170,48573510,311,90,49,65,103,311,602,1073,1601,1895,311-90-49-65-103,311-602-1073-1601-1895
5171,48575299,506,442,199,56,61,506,954,1223,1592,1853,506-442-199-56-61,506-954-1223-1592-1853
5172,48575477,480,315,72,155,93,480,827,1096,1691,1885,480-315-72-155-93,480-827-1096-1691-1885
5173,48577303,369,226,174,2,65,369,738,1198,1538,1857,369-226-174-2-65,369-738-1198-1538-1857
5174,48635761,324,165,135,93,222,324,677,1159,1629,2014,324-165-135-93-222,324-677-1159-1629-2014
5175,48638058,94,296,485,93,220,94,808,1509,1629,2012,94-296-485-93-220,94-808-1509-1629-2012
5176,48642202,156,375,103,245,74,156,887,1127,1781,1866,156-375-103-245-74,156-887-1127-1781-1866
5177,48643709,282,495,235,105,184,282,1007,1259,1641,1976,282-495-235-105-184,282-1007-1259-1641-1976
5178,48646524,282,495,235,105,184,282,1007,1259,1641,1976,282-495-235-105-184,282-1007-1259-1641-1976
5179,48676242,347,133,107,210,107,347,645,1131,1746,1899,347-133-107-210-107,347-645-1131-1746-1899
5180,48679058,323,20,123,127,1,323,532,1147,1663,1793,323-20-123-127-1,323-532-1147-1663-1793
5181,48703189,478,46,335,42,109,478,558,1359,1578,1901,478-46-335-42-109,478-558-1359-1578-1901
5182,48709567,424,496,318,19,239,424,1008,1342,1555,2031,424-496-318-19-239,424-1008-1342-1555-2031
5183,48722304,53,429,124,152,48,53,941,1148,1688,1840,53-429-124-152-48,53-941-1148-1688-1840
5184,48735844,44,141,359,11,251,44,653,1383,1547,2043,44-141-359-11-251,44-653-1383-1547-2043
5185,48781851,311,486,26,149,155,311,998,1050,1685,1947,311-486-26-149-155,311-998-1050-1685-1947
5186,48825267,405,258,184,76,7,405,770,1208,1612,1799,405-258-184-76-7,405-770-1208-1612-1799
5187,48831914,225,269,450,63,45,225,781,1474,1599,1837,225-269-450-63-45,225-781-1474-1599-1837
5188,48833495,445,373,291,108,18,445,885,1315,1644,1810,445-373-291-108-18,445-885-1315-1644-1810
5189,48834696,445,115,410,192,71,445,627,1434,1728,1863,445-115-410-192-71,445-627-1434-1728-1863
5190,48838745,9,286,390,233,255,9,798,1414,1769,2047,9-286-390-233-255,9-798-1414-1769-2047
5191,48839896,59,54,100,109,86,59,566,1124,1645,1878,59-54-100-109-86,59-566-1124-1645-1878
5192,48889530,466,93,352,76,8,466,605,1376,1612,1800,466-93-352-76-8,466-605-1376-1612-1800
5193,48894932,340,214,229,203,39,340,726,1253,1739,1831,340-214-229-203-39,340-726-1253-1739-1831
5194,48940444,463,29,343,0,75,463,541,1367,1536,1867,463-29-343-0-75,463-541-1367-1536-1867
5195,48943630,131,116,79,86,62,131,628,1103,1622,1854,131-116-79-86-62,131-628-1103-1622-1854
5196,48985264,369,27,375,169,151,369,539,1399,1705,1943,369-27-375-169-151,369-539-1399-1705-1943
5197,48990200,385,420,421,235,74,385,932,1445,1771,1866,385-420-421-235-74,385-932-1445-1771-1866
5198,48990370,395,190,77,200,22,395,702,1101,1736,1814,395-190-77-200-22,395-702-1101-1736-1814
5199,48991034,223,251,362,6,23,223,763,1386,1542,1815,223-251-362-6-23,223-763-1386-1542-1815
5200,48991448,395,190,73,162,136,395,702,1097,1698,1928,395-190-73-162-136,395-702-1097-1698-1928
5201,48998615,73,143,18,49,123,73,655,1042,1585,1915,73-143-18-49-123,73-655-1042-1585-1915
5202,48998787,483,41,93,191,84,483,553,1117,1727,1876,483-41-93-191-84,483-553-1117-1727-1876
5203,49000820,16,178,7,166,127,16,690,1031,1702,1919,16-178-7-166-127,16-690-1031-1702-1919
5204,49019235,465,252,129,188,65,465,764,1153,1724,1857,465-252-129-188-65,465-764-1153-1724-1857
5205,49036276,148,428,283,155,78,148,940,1307,1691,1870,148-428-283-155-78,148-940-1307-1691-1870
5206,49036629,427,350,70,123,168,427,862,1094,1659,1960,427-350-70-123-168,427-862-1094-1659-1960
5207,49038243,11,3,358,26,156,11,515,1382,1562,1948,11-3-358-26-156,11-515-1382-1562-1948
5208,49061050,8,25,30,185,18,8,537,1054,1721,1810,8-25-30-185-18,8-537-1054-1721-1810
5209,49069046,478,2,38,56,62,478,514,1062,1592,1854,478-2-38-56-62,478-514-1062-1592-1854
5210,49071920,436,184,100,236,12,436,696,1124,1772,1804,436-184-100-236-12,436-696-1124-1772-1804
5211,49095956,429,266,434,244,0,429,778,1458,1780,1792,429-266-434-244-0,429-778-1458-1780-1792
5212,49111294,341,172,96,221,48,341,684,1120,1757,1840,341-172-96-221-48,341-684-1120-1757-1840
5213,49113353,84,57,471,98,5,84,569,1495,1634,1797,84-57-471-98-5,84-569-1495-1634-1797
5214,49124562,25,473,73,251,83,25,985,1097,1787,1875,25-473-73-251-83,25-985-1097-1787-1875
5215,49148676,281,234,15,209,91,281,746,1039,1745,1883,281-234-15-209-91,281-746-1039-1745-1883
5216,49163513,88,7,226,33,20,88,519,1250,1569,1812,88-7-226-33-20,88-519-1250-1569-1812
5217,49164018,439,430,145,153,165,439,942,1169,1689,1957,439-430-145-153-165,439-942-1169-1689-1957
5218,49182037,69,73,232,21,164,69,585,1256,1557,1956,69-73-232-21-164,69-585-1256-1557-1956
5219,49189236,348,25,239,32,115,348,537,1263,1568,1907,348-25-239-32-115,348-537-1263-1568-1907
5220,49208622,348,118,56,17,97,348,630,1080,1553,1889,348-118-56-17-97,348-630-1080-1553-1889
5221,49235660,103,35,361,85,174,103,547,1385,1621,1966,103-35-361-85-174,103-547-1385-1621-1966
5222,49237700,348,81,93,113,12,348,593,1117,1649,1804,348-81-93-113-12,348-593-1117-1649-1804
5223,49245106,348,187,311,79,189,348,699,1335,1615,1981,348-187-311-79-189,348-699-1335-1615-1981
5224,49255265,219,284,180,106,231,219,796,1204,1642,2023,219-284-180-106-231,219-796-1204-1642-2023
5225,49273577,384,30,12,242,23,384,542,1036,1778,1815,384-30-12-242-23,384-542-1036-1778-1815
5226,49274092,479,362,260,42,119,479,874,1284,1578,1911,479-362-260-42-119,479-874-1284-1578-1911
5227,49274584,479,362,260,183,97,479,874,1284,1719,1889,479-362-260-183-97,479-874-1284-1719-1889
5228,49275308,384,30,12,14,23,384,542,1036,1550,1815,384-30-12-14-23,384-542-1036-1550-1815
5229,49306422,419,453,248,22,33,419,965,1272,1558,1825,419-453-248-22-33,419-965-1272-1558-1825
5230,49307609,65,288,70,155,125,65,800,1094,1691,1917,65-288-70-155-125,65-800-1094-1691-1917
5231,49310654,307,393,477,18,52,307,905,1501,1554,1844,307-393-477-18-52,307-905-1501-1554-1844
5232,49325629,494,32,51,46,198,494,544,1075,1582,1990,494-32-51-46-198,494-544-1075-1582-1990
5233,49344436,395,502,425,98,130,395,1014,1449,1634,1922,395-502-425-98-130,395-1014-1449-1634-1922
5234,49352884,228,369,469,123,60,228,881,1493,1659,1852,228-369-469-123-60,228-881-1493-1659-1852
5235,49373754,230,489,341,25,217,230,1001,1365,1561,2009,230-489-341-25-217,230-1001-1365-1561-2009
5236,49380081,43,306,507,0,34,43,818,1531,1536,1826,43-306-507-0-34,43-818-1531-1536-1826
5237,49399431,83,378,125,136,190,83,890,1149,1672,1982,83-378-125-136-190,83-890-1149-1672-1982
5238,49413561,377,438,438,75,147,377,950,1462,1611,1939,377-438-438-75-147,377-950-1462-1611-1939
5239,49421173,171,213,494,116,235,171,725,1518,1652,2027,171-213-494-116-235,171-725-1518-1652-2027
5240,49424026,67,337,53,91,124,67,849,1077,1627,1916,67-337-53-91-124,67-849-1077-1627-1916
5241,49432131,67,382,302,227,133,67,894,1326,1763,1925,67-382-302-227-133,67-894-1326-1763-1925
5242,49434745,67,28,421,10,156,67,540,1445,1546,1948,67-28-421-10-156,67-540-1445-1546-1948
5243,49460004,23,37,340,102,41,23,549,1364,1638,1833,23-37-340-102-41,23-549-1364-1638-1833
5244,49469010,94,10,119,63,230,94,522,1143,1599,2022,94-10-119-63-230,94-522-1143-1599-2022
5245,49473232,300,124,391,191,210,300,636,1415,1727,2002,300-124-391-191-210,300-636-1415-1727-2002
5246,49475267,94,10,201,210,230,94,522,1225,1746,2022,94-10-201-210-230,94-522-1225-1746-2022
5247,49485755,227,435,165,208,90,227,947,1189,1744,1882,227-435-165-208-90,227-947-1189-1744-1882
5248,49510999,71,444,122,102,86,71,956,1146,1638,1878,71-444-122-102-86,71-956-1146-1638-1878
5249,49537856,331,417,349,247,146,331,929,1373,1783,1938,331-417-349-247-146,331-929-1373-1783-1938
5250,49546311,305,465,70,63,91,305,977,1094,1599,1883,305-465-70-63-91,305-977-1094-1599-1883
5251,49555122,77,477,135,134,139,77,989,1159,1670,1931,77-477-135-134-139,77-989-1159-1670-1931
5252,49568685,348,187,61,43,170,348,699,1085,1579,1962,348-187-61-43-170,348-699-1085-1579-1962
